drug1_id,drug2_id,drug1_name,drug2_name,interaction_type
DB00169,DB00866,Cholecalciferol,Alprenolol,metabolism
DB00169,DB00904,Cholecalciferol,Ondansetron,metabolism
DB00169,DB00914,Cholecalciferol,Phenformin,metabolism
DB00169,DB00918,Cholecalciferol,Almotriptan,metabolism
DB00169,DB00934,Cholecalciferol,Maprotiline,metabolism
DB00169,DB00956,Cholecalciferol,Hydrocodone,metabolism
DB00169,DB00960,Cholecalciferol,Pindolol,metabolism
DB00169,DB00983,Cholecalciferol,Formoterol,metabolism
DB00169,DB01035,Cholecalciferol,Procainamide,metabolism
DB00169,DB01036,Cholecalciferol,Tolterodine,metabolism
DB00169,DB01069,Cholecalciferol,Promethazine,metabolism
DB00169,DB01074,Cholecalciferol,Perhexiline,metabolism
DB00169,DB01114,Cholecalciferol,Chlorphenamine,metabolism
DB00169,DB01142,Cholecalciferol,Doxepin,metabolism
DB00169,DB01151,Cholecalciferol,Desipramine,metabolism
DB00169,DB01195,Cholecalciferol,Flecainide,metabolism
DB00169,DB01197,Cholecalciferol,Captopril,metabolism
DB00169,DB01228,Cholecalciferol,Encainide,metabolism
DB00169,DB01233,Cholecalciferol,Metoclopramide,metabolism
DB00169,DB01242,Cholecalciferol,Clomipramine,metabolism
DB00169,DB01171,Cholecalciferol,Moclobemide,metabolism
DB00169,DB01274,Cholecalciferol,Arformoterol,metabolism
DB00169,DB01466,Cholecalciferol,Ethylmorphine,metabolism
DB00169,DB01409,Cholecalciferol,Tiotropium,metabolism
DB00169,DB01075,Cholecalciferol,Diphenhydramine,metabolism
DB00169,DB04840,Cholecalciferol,Debrisoquin,metabolism
DB00169,DB00317,Cholecalciferol,Gefitinib,metabolism
DB00169,DB00321,Cholecalciferol,Amitriptyline,metabolism
DB00169,DB00327,Cholecalciferol,Hydromorphone,metabolism
DB00169,DB00342,Cholecalciferol,Terfenadine,metabolism
DB00169,DB00356,Cholecalciferol,Chlorzoxazone,metabolism
DB00169,DB00363,Cholecalciferol,Clozapine,metabolism
DB00169,DB00455,Cholecalciferol,Loratadine,metabolism
DB00169,DB00458,Cholecalciferol,Imipramine,metabolism
DB00169,DB00468,Cholecalciferol,Quinine,metabolism
DB00169,DB00532,Cholecalciferol,Mephenytoin,metabolism
DB00169,DB00540,Cholecalciferol,Nortriptyline,metabolism
DB00169,DB00622,Cholecalciferol,Nicardipine,metabolism
DB00169,DB00726,Cholecalciferol,Trimipramine,metabolism
DB00169,DB00921,Cholecalciferol,Buprenorphine,metabolism
DB00169,DB00933,Cholecalciferol,Mesoridazine,metabolism
DB00169,DB00972,Cholecalciferol,Azelastine,metabolism
DB00169,DB01071,Cholecalciferol,Mequitazine,metabolism
DB00169,DB01104,Cholecalciferol,Sertraline,metabolism
DB00169,DB01115,Cholecalciferol,Nifedipine,metabolism
DB00169,DB01156,Cholecalciferol,Bupropion,metabolism
DB00169,DB01175,Cholecalciferol,Escitalopram,metabolism
DB00169,DB01191,Cholecalciferol,Dexfenfluramine,metabolism
DB00169,DB01192,Cholecalciferol,Oxymorphone,metabolism
DB00169,DB01218,Cholecalciferol,Halofantrine,metabolism
DB00169,DB01403,Cholecalciferol,Methotrimeprazine,metabolism
DB00169,DB01551,Cholecalciferol,Dihydrocodeine,metabolism
DB00169,DB00377,Cholecalciferol,Palonosetron,metabolism
DB00169,DB06144,Cholecalciferol,Sertindole,metabolism
DB00169,DB06148,Cholecalciferol,Mianserin,metabolism
DB00169,DB01624,Cholecalciferol,Zuclopenthixol,metabolism
DB00169,DB01576,Cholecalciferol,Dextroamphetamine,metabolism
DB00169,DB00571,Cholecalciferol,Propranolol,metabolism
DB00169,DB05271,Cholecalciferol,Rotigotine,metabolism
DB00169,DB00589,Cholecalciferol,Lisuride,metabolism
DB00169,DB00472,Cholecalciferol,Fluoxetine,metabolism
DB00169,DB01095,Cholecalciferol,Fluvastatin,metabolism
DB00169,DB00334,Cholecalciferol,Olanzapine,metabolism
DB00169,DB05109,Cholecalciferol,Trabectedin,metabolism
DB00169,DB00568,Cholecalciferol,Cinnarizine,metabolism
DB00169,DB04841,Cholecalciferol,Flunarizine,metabolism
DB00169,DB00997,Cholecalciferol,Doxorubicin,metabolism
DB00169,DB00333,Cholecalciferol,Methadone,metabolism
DB00169,DB00543,Cholecalciferol,Amoxapine,metabolism
DB00169,DB00608,Cholecalciferol,Chloroquine,metabolism
DB00169,DB04946,Cholecalciferol,Iloperidone,metabolism
DB00169,DB01577,Cholecalciferol,Methamphetamine,metabolism
DB00169,DB01621,Cholecalciferol,Pipotiazine,metabolism
DB00169,DB00344,Cholecalciferol,Protriptyline,metabolism
DB00169,DB00706,Cholecalciferol,Tamsulosin,metabolism
DB00169,DB04844,Cholecalciferol,Tetrabenazine,metabolism
DB00169,DB00932,Cholecalciferol,Tipranavir,metabolism
DB00169,DB01424,Cholecalciferol,Aminophenazone,metabolism
DB00169,DB00216,Cholecalciferol,Eletriptan,metabolism
DB00169,DB00425,Cholecalciferol,Zolpidem,metabolism
DB00169,DB01628,Cholecalciferol,Etoricoxib,metabolism
DB00169,DB00316,Cholecalciferol,Acetaminophen,metabolism
DB00169,DB00924,Cholecalciferol,Cyclobenzaprine,metabolism
DB00169,DB03128,Cholecalciferol,Acetylcholine,metabolism
DB00169,DB01426,Cholecalciferol,Ajmaline,metabolism
DB00169,DB00701,Cholecalciferol,Amprenavir,metabolism
DB00169,DB00276,Cholecalciferol,Amsacrine,metabolism
DB00169,DB01429,Cholecalciferol,Aprindine,metabolism
DB00169,DB06697,Cholecalciferol,Artemether,metabolism
DB00169,DB00637,Cholecalciferol,Astemizole,metabolism
DB00169,DB00245,Cholecalciferol,Benzatropine,metabolism
DB00169,DB01244,Cholecalciferol,Bepridil,metabolism
DB00169,DB00195,Cholecalciferol,Betaxolol,metabolism
DB00169,DB00835,Cholecalciferol,Brompheniramine,metabolism
DB00169,DB00297,Cholecalciferol,Bupivacaine,metabolism
DB00169,DB00490,Cholecalciferol,Buspirone,metabolism
DB00169,DB00201,Cholecalciferol,Caffeine,metabolism
DB00169,DB00567,Cholecalciferol,Cephalexin,metabolism
DB00169,DB00475,Cholecalciferol,Chlordiazepoxide,metabolism
DB00169,DB00531,Cholecalciferol,Cyclophosphamide,metabolism
DB00169,DB01184,Cholecalciferol,Domperidone,metabolism
DB00169,DB00988,Cholecalciferol,Dopamine,metabolism
DB00169,DB00590,Cholecalciferol,Doxazosin,metabolism
DB00169,DB00751,Cholecalciferol,Epinastine,metabolism
DB00169,DB00889,Cholecalciferol,Granisetron,metabolism
DB00169,DB01159,Cholecalciferol,Halothane,metabolism
DB00169,DB01177,Cholecalciferol,Idarubicin,metabolism
DB00169,DB00598,Cholecalciferol,Labetalol,metabolism
DB00169,DB01235,Cholecalciferol,Levodopa,metabolism
DB00169,DB01206,Cholecalciferol,Lomustine,metabolism
DB00169,DB01028,Cholecalciferol,Methoxyflurane,metabolism
DB00169,DB00422,Cholecalciferol,Methylphenidate,metabolism
DB00169,DB01107,Cholecalciferol,Methyprylon,metabolism
DB00169,DB00731,Cholecalciferol,Nateglinide,metabolism
DB00169,DB00184,Cholecalciferol,Nicotine,metabolism
DB00169,DB00336,Cholecalciferol,Nitrofural,metabolism
DB00169,DB00738,Cholecalciferol,Pentamidine,metabolism
DB00169,DB01435,Cholecalciferol,Antipyrine,metabolism
DB00169,DB00592,Cholecalciferol,Piperazine,metabolism
DB00169,DB00396,Cholecalciferol,Progesterone,metabolism
DB00169,DB00818,Cholecalciferol,Propofol,metabolism
DB00169,DB00852,Cholecalciferol,Pseudoephedrine,metabolism
DB00169,DB01224,Cholecalciferol,Quetiapine,metabolism
DB00169,DB00409,Cholecalciferol,Remoxipride,metabolism
DB00169,DB00296,Cholecalciferol,Ropivacaine,metabolism
DB00169,DB00641,Cholecalciferol,Simvastatin,metabolism
DB00169,DB01079,Cholecalciferol,Tegaserod,metabolism
DB00169,DB00277,Cholecalciferol,Theophylline,metabolism
DB00169,DB00570,Cholecalciferol,Vinblastine,metabolism
DB00169,DB00361,Cholecalciferol,Vinorelbine,metabolism
DB00169,DB01392,Cholecalciferol,Yohimbine,metabolism
DB00169,DB00943,Cholecalciferol,Zalcitabine,metabolism
DB00169,DB06701,Cholecalciferol,Dexmethylphenidate,metabolism
DB00169,DB00530,Cholecalciferol,Erlotinib,metabolism
DB00169,DB06589,Cholecalciferol,Pazopanib,metabolism
DB00169,DB06684,Cholecalciferol,Vilazodone,metabolism
DB00169,DB00836,Cholecalciferol,Loperamide,metabolism
DB00169,DB06770,Cholecalciferol,Benzyl alcohol,metabolism
DB00169,DB04920,Cholecalciferol,Clevidipine,metabolism
DB00169,DB06204,Cholecalciferol,Tapentadol,metabolism
DB00169,DB08868,Cholecalciferol,Fingolimod,metabolism
DB00169,DB04871,Cholecalciferol,Lorcaserin,metabolism
DB00169,DB08893,Cholecalciferol,Mirabegron,metabolism
DB00169,DB08901,Cholecalciferol,Ponatinib,metabolism
DB00169,DB06203,Cholecalciferol,Alogliptin,metabolism
DB00169,DB08918,Cholecalciferol,Levomilnacipran,metabolism
DB00169,DB06292,Cholecalciferol,Dapagliflozin,metabolism
DB00169,DB09076,Cholecalciferol,Umeclidinium,metabolism
DB00169,DB09068,Cholecalciferol,Vortioxetine,metabolism
DB00169,DB06016,Cholecalciferol,Cariprazine,metabolism
DB00169,DB09570,Cholecalciferol,Ixazomib,metabolism
DB00169,DB09183,Cholecalciferol,Dasabuvir,metabolism
DB00169,DB12332,Cholecalciferol,Rucaparib,metabolism
DB00169,DB09555,Cholecalciferol,Dexchlorpheniramine maleate,metabolism
DB00169,DB12161,Cholecalciferol,Deutetrabenazine,metabolism
DB00169,DB06217,Cholecalciferol,Vernakalant,metabolism
DB00169,DB11915,Cholecalciferol,Valbenazine,metabolism
DB00169,DB08922,Cholecalciferol,Perospirone,metabolism
DB00169,DB11614,Cholecalciferol,Rupatadine,metabolism
DB00169,DB13874,Cholecalciferol,Enasidenib,metabolism
DB00169,DB12070,Cholecalciferol,Letermovir,metabolism
DB00169,DB09053,Cholecalciferol,Ibrutinib,metabolism
DB00169,DB11586,Cholecalciferol,Asunaprevir,metabolism
DB00169,DB04948,Cholecalciferol,Lofexidine,metabolism
DB00169,DB13142,Cholecalciferol,Calcium glubionate,risk or severity of adverse effects
DB00169,DB11126,Cholecalciferol,Calcium gluconate,risk or severity of adverse effects
DB00169,DB11093,Cholecalciferol,Calcium Citrate,risk or severity of adverse effects
DB00169,DB11348,Cholecalciferol,Calcium Phosphate,risk or severity of adverse effects
DB00169,DB13231,Cholecalciferol,Calcium lactate,risk or severity of adverse effects
DB00169,DB13800,Cholecalciferol,Calcium levulinate,risk or severity of adverse effects
DB00169,DB00258,Cholecalciferol,Calcium Acetate,risk or severity of adverse effects
DB00169,DB01164,Cholecalciferol,Calcium Chloride,risk or severity of adverse effects
DB00169,DB06724,Cholecalciferol,Calcium Carbonate,risk or severity of adverse effects
DB00169,DB00213,Cholecalciferol,Pantoprazole,metabolism
DB00169,DB00231,Cholecalciferol,Temazepam,metabolism
DB00169,DB00328,Cholecalciferol,Indomethacin,metabolism
DB00169,DB00338,Cholecalciferol,Omeprazole,metabolism
DB00169,DB00349,Cholecalciferol,Clobazam,metabolism
DB00169,DB00395,Cholecalciferol,Carisoprodol,metabolism
DB00169,DB00420,Cholecalciferol,Promazine,metabolism
DB00169,DB00444,Cholecalciferol,Teniposide,metabolism
DB00169,DB00448,Cholecalciferol,Lansoprazole,metabolism
DB00169,DB00546,Cholecalciferol,Adinazolam,metabolism
DB00169,DB00665,Cholecalciferol,Nilutamide,metabolism
DB00169,DB00736,Cholecalciferol,Esomeprazole,metabolism
DB00169,DB00849,Cholecalciferol,Methylphenobarbital,metabolism
DB00169,DB01018,Cholecalciferol,Guanfacine,metabolism
DB00169,DB01060,Cholecalciferol,Amoxicillin,metabolism
DB00169,DB01124,Cholecalciferol,Tolbutamide,metabolism
DB00169,DB01129,Cholecalciferol,Rabeprazole,metabolism
DB00169,DB01131,Cholecalciferol,Proguanil,metabolism
DB00169,DB01544,Cholecalciferol,Flunitrazepam,metabolism
DB00169,DB00586,Cholecalciferol,Diclofenac,metabolism
DB00169,DB00927,Cholecalciferol,Famotidine,metabolism
DB00169,DB01041,Cholecalciferol,Thalidomide,metabolism
DB00169,DB01065,Cholecalciferol,Melatonin,metabolism
DB00169,DB00250,Cholecalciferol,Dapsone,metabolism
DB00169,DB01418,Cholecalciferol,Acenocoumarol,metabolism
DB00169,DB00682,Cholecalciferol,Warfarin,metabolism
DB00169,DB00857,Cholecalciferol,Terbinafine,metabolism
DB00169,DB00829,Cholecalciferol,Diazepam,metabolism
DB00169,DB00446,Cholecalciferol,Chloramphenicol,metabolism
DB00169,DB01355,Cholecalciferol,Hexobarbital,metabolism
DB00169,DB06403,Cholecalciferol,Ambrisentan,metabolism
DB00169,DB06414,Cholecalciferol,Etravirine,metabolism
DB00169,DB01181,Cholecalciferol,Ifosfamide,metabolism
DB00169,DB05246,Cholecalciferol,Methsuximide,metabolism
DB00169,DB01283,Cholecalciferol,Lumiracoxib,metabolism
DB00169,DB00672,Cholecalciferol,Chlorpropamide,metabolism
DB00169,DB01120,Cholecalciferol,Gliclazide,metabolism
DB00169,DB01016,Cholecalciferol,Glyburide,metabolism
DB00169,DB01098,Cholecalciferol,Rosuvastatin,metabolism
DB00169,DB06739,Cholecalciferol,Seratrodast,metabolism
DB00169,DB01558,Cholecalciferol,Bromazepam,metabolism
DB00169,DB00748,Cholecalciferol,Carbinoxamine,metabolism
DB00169,DB00604,Cholecalciferol,Cisapride,metabolism
DB00169,DB01559,Cholecalciferol,Clotiazepam,metabolism
DB00169,DB00783,Cholecalciferol,Estradiol,metabolism
DB00169,DB00499,Cholecalciferol,Flutamide,metabolism
DB00169,DB01296,Cholecalciferol,Glucosamine,metabolism
DB00169,DB01050,Cholecalciferol,Ibuprofen,metabolism
DB00169,DB06738,Cholecalciferol,Ketobemidone,metabolism
DB00169,DB00371,Cholecalciferol,Meprobamate,metabolism
DB00169,DB01179,Cholecalciferol,Podofilox,metabolism
DB00169,DB01058,Cholecalciferol,Praziquantel,metabolism
DB00169,DB01589,Cholecalciferol,Quazepam,metabolism
DB00169,DB01037,Cholecalciferol,Selegiline,metabolism
DB00169,DB00624,Cholecalciferol,Testosterone,metabolism
DB00169,DB00347,Cholecalciferol,Trimethadione,metabolism
DB00169,DB00313,Cholecalciferol,Valproic Acid,metabolism
DB00169,DB00495,Cholecalciferol,Zidovudine,metabolism
DB00169,DB00980,Cholecalciferol,Ramelteon,metabolism
DB00169,DB01259,Cholecalciferol,Lapatinib,metabolism
DB00169,DB00239,Cholecalciferol,Oxiconazole,metabolism
DB00169,DB06209,Cholecalciferol,Prasugrel,metabolism
DB00169,DB06605,Cholecalciferol,Apixaban,metabolism
DB00169,DB06626,Cholecalciferol,Axitinib,metabolism
DB00169,DB08895,Cholecalciferol,Tofacitinib,metabolism
DB00169,DB04938,Cholecalciferol,Ospemifene,metabolism
DB00169,DB08932,Cholecalciferol,Macitentan,metabolism
DB00169,DB06176,Cholecalciferol,Romidepsin,metabolism
DB00169,DB05541,Cholecalciferol,Brivaracetam,metabolism
DB00169,DB05351,Cholecalciferol,Dexlansoprazole,metabolism
DB00169,DB09166,Cholecalciferol,Etizolam,metabolism
DB00169,DB09061,Cholecalciferol,Cannabidiol,metabolism
DB00169,DB13943,Cholecalciferol,Testosterone cypionate,metabolism
DB00169,DB13944,Cholecalciferol,Testosterone enanthate,metabolism
DB00169,DB13946,Cholecalciferol,Testosterone undecanoate,metabolism
DB00169,DB13952,Cholecalciferol,Estradiol acetate,metabolism
DB00169,DB13953,Cholecalciferol,Estradiol benzoate,metabolism
DB00169,DB13954,Cholecalciferol,Estradiol cypionate,metabolism
DB00169,DB13955,Cholecalciferol,Estradiol dienanthate,metabolism
DB00169,DB13956,Cholecalciferol,Estradiol valerate,metabolism
DB00169,DB13941,Cholecalciferol,Piperaquine,metabolism
DB00169,DB14011,Cholecalciferol,Nabiximols,metabolism
DB00169,DB00222,Cholecalciferol,Glimepiride,metabolism
DB00169,DB00469,Cholecalciferol,Tenoxicam,metabolism
DB00169,DB00471,Cholecalciferol,Montelukast,metabolism
DB00169,DB00482,Cholecalciferol,Celecoxib,metabolism
DB00169,DB00549,Cholecalciferol,Zafirlukast,metabolism
DB00169,DB00580,Cholecalciferol,Valdecoxib,metabolism
DB00169,DB00617,Cholecalciferol,Paramethadione,metabolism
DB00169,DB00678,Cholecalciferol,Losartan,metabolism
DB00169,DB00712,Cholecalciferol,Flurbiprofen,metabolism
DB00169,DB00744,Cholecalciferol,Zileuton,metabolism
DB00169,DB00749,Cholecalciferol,Etodolac,metabolism
DB00169,DB00784,Cholecalciferol,Mefenamic acid,metabolism
DB00169,DB00814,Cholecalciferol,Meloxicam,metabolism
DB00169,DB00870,Cholecalciferol,Suprofen,metabolism
DB00169,DB00916,Cholecalciferol,Metronidazole,metabolism
DB00169,DB00946,Cholecalciferol,Phenprocoumon,metabolism
DB00169,DB01015,Cholecalciferol,Sulfamethoxazole,metabolism
DB00169,DB01029,Cholecalciferol,Irbesartan,metabolism
DB00169,DB01067,Cholecalciferol,Glipizide,metabolism
DB00169,DB00969,Cholecalciferol,Alosetron,metabolism
DB00169,DB00214,Cholecalciferol,Torasemide,metabolism
DB00169,DB00412,Cholecalciferol,Rosiglitazone,metabolism
DB00169,DB00796,Cholecalciferol,Candesartan cilexetil,metabolism
DB00169,DB00404,Cholecalciferol,Alprazolam,metabolism
DB00169,DB01357,Cholecalciferol,Mestranol,metabolism
DB00169,DB00788,Cholecalciferol,Naproxen,metabolism
DB00169,DB00554,Cholecalciferol,Piroxicam,metabolism
DB00169,DB00177,Cholecalciferol,Valsartan,metabolism
DB00169,DB06725,Cholecalciferol,Lornoxicam,metabolism
DB00169,DB00812,Cholecalciferol,Phenylbutazone,metabolism
DB00169,DB01221,Cholecalciferol,Ketamine,metabolism
DB00169,DB01229,Cholecalciferol,Paclitaxel,metabolism
DB00169,DB00359,Cholecalciferol,Sulfadiazine,metabolism
DB00169,DB01138,Cholecalciferol,Sulfinpyrazone,metabolism
DB00169,DB00440,Cholecalciferol,Trimethoprim,metabolism
DB00169,DB01198,Cholecalciferol,Zopiclone,metabolism
DB00169,DB01097,Cholecalciferol,Leflunomide,metabolism
DB00169,DB06268,Cholecalciferol,Sitaxentan,metabolism
DB00169,DB00936,Cholecalciferol,Salicylic acid,metabolism
DB00169,DB01009,Cholecalciferol,Ketoprofen,metabolism
DB00169,DB06737,Cholecalciferol,Zaltoprofen,metabolism
DB00169,DB06736,Cholecalciferol,Aceclofenac,metabolism
DB00169,DB00402,Cholecalciferol,Eszopiclone,metabolism
DB00169,DB08798,Cholecalciferol,Sulfamoxole,metabolism
DB00169,DB00945,Cholecalciferol,Acetylsalicylic acid,metabolism
DB00169,DB00307,Cholecalciferol,Bexarotene,metabolism
DB00169,DB00266,Cholecalciferol,Dicoumarol,metabolism
DB00169,DB00869,Cholecalciferol,Dorzolamide,metabolism
DB00169,DB01240,Cholecalciferol,Epoprostenol,metabolism
DB00169,DB00655,Cholecalciferol,Estrone,metabolism
DB00169,DB05381,Cholecalciferol,Histamine,metabolism
DB00169,DB00991,Cholecalciferol,Oxaprozin,metabolism
DB00169,DB01132,Cholecalciferol,Pioglitazone,metabolism
DB00169,DB00175,Cholecalciferol,Pravastatin,metabolism
DB00169,DB00908,Cholecalciferol,Quinidine,metabolism
DB00169,DB00533,Cholecalciferol,Rofecoxib,metabolism
DB00169,DB04898,Cholecalciferol,Ximelagatran,metabolism
DB00169,DB00755,Cholecalciferol,Tretinoin,metabolism
DB00169,DB06803,Cholecalciferol,Niclosamide,metabolism
DB00169,DB01154,Cholecalciferol,Thiamylal,metabolism
